race_id,gp_year,gp_name,gp_round,driver_id,driver_name,constructor,constructor_ref,is_williams,stop_number,lap_number,time_of_stop,pit_duration,pit_duration_ms,pit_duration_s
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,true,3,44,17:22:42,21.889,21889,21.889
1011,2019,Bahrain Grand Prix,2,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,18:15:49,32.082,32082,32.082
1011,2019,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,false,1,10,18:30:10,24.948,24948,24.948
1011,2019,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,false,2,38,19:16:47,25.982,25982,25.982
1011,2019,Bahrain Grand Prix,2,840,Lance Stroll,Racing Point,racing_point,false,1,1,18:15:42,34.338,34338,34.338
1011,2019,Bahrain Grand Prix,2,815,Sergio Pérez,Racing Point,racing_point,false,1,8,18:26:49,27.136,27136,27.136
1011,2019,Bahrain Grand Prix,2,840,Lance Stroll,Racing Point,racing_point,false,2,23,18:52:28,26.600,26600,26.6
1011,2019,Bahrain Grand Prix,2,815,Sergio Pérez,Racing Point,racing_point,false,2,33,19:08:18,26.798,26798,26.798
1011,2019,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,false,1,12,18:33:19,25.498,25498,25.498
1011,2019,Bahrain Grand Prix,2,817,Daniel Ricciardo,Renault,renault,false,1,24,18:53:09,25.676,25676,25.676
1011,2019,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,false,2,32,19:06:16,25.253,25253,25.253
1011,2019,Bahrain Grand Prix,2,9,Robert Kubica,Williams,williams,true,1,11,18:32:04,24.667,24667,24.667
1011,2019,Bahrain Grand Prix,2,847,George Russell,Williams,williams,true,1,12,18:33:46,24.633,24633,24.633
1011,2019,Bahrain Grand Prix,2,847,George Russell,Williams,williams,true,2,26,18:57:17,24.912,24912,24.912
1011,2019,Bahrain Grand Prix,2,9,Robert Kubica,Williams,williams,true,2,27,18:59:03,24.313,24313,24.313
1012,2019,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,false,1,8,14:27:26,23.261,23261,23.261
1012,2019,Chinese Grand Prix,3,825,Kevin Magnussen,Haas F1 Team,haas,false,1,9,14:29:10,23.964,23964,23.964
1012,2019,Chinese Grand Prix,3,825,Kevin Magnussen,Haas F1 Team,haas,false,2,33,15:09:45,23.383,23383,23.383
1012,2019,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,false,2,35,15:12:56,23.520,23520,23.52
1012,2019,Chinese Grand Prix,3,815,Sergio Pérez,Racing Point,racing_point,false,1,20,14:47:27,23.733,23733,23.733
1012,2019,Chinese Grand Prix,3,840,Lance Stroll,Racing Point,racing_point,false,1,20,14:47:41,23.466,23466,23.466
1012,2019,Chinese Grand Prix,3,840,Lance Stroll,Racing Point,racing_point,false,2,44,15:27:57,23.515,23515,23.515
1012,2019,Chinese Grand Prix,3,807,Nico Hülkenberg,Renault,renault,false,1,11,14:32:24,24.107,24107,24.107
1012,2019,Chinese Grand Prix,3,817,Daniel Ricciardo,Renault,renault,false,1,18,14:44:01,23.506,23506,23.506
1012,2019,Chinese Grand Prix,3,847,George Russell,Williams,williams,true,1,22,14:51:29,24.332,24332,24.332
1012,2019,Chinese Grand Prix,3,9,Robert Kubica,Williams,williams,true,1,26,14:58:30,32.627,32627,32.627
1012,2019,Chinese Grand Prix,3,847,George Russell,Williams,williams,true,2,49,15:37:27,23.965,23965,23.965
1013,2019,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,false,1,7,16:26:55,20.118,20118,20.118
1013,2019,Azerbaijan Grand Prix,4,154,Romain Grosjean,Haas F1 Team,haas,false,1,34,17:16:33,20.906,20906,20.906
1013,2019,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,false,2,39,17:26:07,20.859,20859,20.859
1013,2019,Azerbaijan Grand Prix,4,815,Sergio Pérez,Racing Point,racing_point,false,1,10,16:32:13,20.939,20939,20.939
1013,2019,Azerbaijan Grand Prix,4,840,Lance Stroll,Racing Point,racing_point,false,1,10,16:32:27,23.099,23099,23.099
1013,2019,Azerbaijan Grand Prix,4,807,Nico Hülkenberg,Renault,renault,false,1,8,16:28:49,21.325,21325,21.325
1013,2019,Azerbaijan Grand Prix,4,817,Daniel Ricciardo,Renault,renault,false,1,10,16:32:28,20.884,20884,20.884
1013,2019,Azerbaijan Grand Prix,4,807,Nico Hülkenberg,Renault,renault,false,2,34,17:16:30,20.870,20870,20.87
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,true,1,14,16:40:06,15.069,15069,15.069
1013,2019,Azerbaijan Grand Prix,4,847,George Russell,Williams,williams,true,1,25,17:00:30,20.475,20475,20.475
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,true,2,23,16:57:00,21.037,21037,21.037
1013,2019,Azerbaijan Grand Prix,4,847,George Russell,Williams,williams,true,2,38,17:24:45,20.751,20751,20.751
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,true,3,42,17:33:14,20.703,20703,20.703
1014,2019,Spanish Grand Prix,5,825,Kevin Magnussen,Haas F1 Team,haas,false,1,23,15:45:34,22.025,22025,22.025
1014,2019,Spanish Grand Prix,5,154,Romain Grosjean,Haas F1 Team,haas,false,1,26,15:49:40,22.379,22379,22.379
1014,2019,Spanish Grand Prix,5,825,Kevin Magnussen,Haas F1 Team,haas,false,2,45,16:16:29,22.992,22992,22.992
1014,2019,Spanish Grand Prix,5,154,Romain Grosjean,Haas F1 Team,haas,false,2,46,16:18:13,22.732,22732,22.732
1014,2019,Spanish Grand Prix,5,840,Lance Stroll,Racing Point,racing_point,false,1,22,15:44:26,23.321,23321,23.321
1014,2019,Spanish Grand Prix,5,815,Sergio Pérez,Racing Point,racing_point,false,1,24,15:47:11,22.781,22781,22.781
1014,2019,Spanish Grand Prix,5,815,Sergio Pérez,Racing Point,racing_point,false,2,45,16:17:06,22.896,22896,22.896
1014,2019,Spanish Grand Prix,5,817,Daniel Ricciardo,Renault,renault,false,1,24,15:47:07,22.379,22379,22.379
1014,2019,Spanish Grand Prix,5,807,Nico Hülkenberg,Renault,renault,false,1,35,16:02:40,22.193,22193,22.193
1014,2019,Spanish Grand Prix,5,817,Daniel Ricciardo,Renault,renault,false,2,45,16:16:58,22.702,22702,22.702
1014,2019,Spanish Grand Prix,5,9,Robert Kubica,Williams,williams,true,1,31,15:58:16,21.954,21954,21.954
1014,2019,Spanish Grand Prix,5,847,George Russell,Williams,williams,true,1,32,15:59:33,22.442,22442,22.442
1014,2019,Spanish Grand Prix,5,847,George Russell,Williams,williams,true,2,44,16:17:28,21.846,21846,21.846
1014,2019,Spanish Grand Prix,5,9,Robert Kubica,Williams,williams,true,2,44,16:17:59,22.142,22142,22.142
1015,2019,Monaco Grand Prix,6,825,Kevin Magnussen,Haas F1 Team,haas,false,1,11,15:27:55,25.419,25419,25.419
1015,2019,Monaco Grand Prix,6,154,Romain Grosjean,Haas F1 Team,haas,false,1,50,16:20:12,24.219,24219,24.219
1015,2019,Monaco Grand Prix,6,815,Sergio Pérez,Racing Point,racing_point,false,1,11,15:28:09,28.463,28463,28.463
1015,2019,Monaco Grand Prix,6,840,Lance Stroll,Racing Point,racing_point,false,1,39,16:06:35,24.591,24591,24.591
1015,2019,Monaco Grand Prix,6,807,Nico Hülkenberg,Renault,renault,false,1,9,15:24:59,25.532,25532,25.532
1015,2019,Monaco Grand Prix,6,817,Daniel Ricciardo,Renault,renault,false,1,11,15:27:55,24.269,24269,24.269
1015,2019,Monaco Grand Prix,6,847,George Russell,Williams,williams,true,1,10,15:26:35,26.165,26165,26.165
1015,2019,Monaco Grand Prix,6,9,Robert Kubica,Williams,williams,true,1,21,15:43:09,23.946,23946,23.946
1016,2019,Canadian Grand Prix,7,154,Romain Grosjean,Haas F1 Team,haas,false,1,34,14:57:56,24.071,24071,24.071
1016,2019,Canadian Grand Prix,7,825,Kevin Magnussen,Haas F1 Team,haas,false,1,39,15:04:54,24.381,24381,24.381
1016,2019,Canadian Grand Prix,7,815,Sergio Pérez,Racing Point,racing_point,false,1,11,14:27:40,24.076,24076,24.076
1016,2019,Canadian Grand Prix,7,840,Lance Stroll,Racing Point,racing_point,false,1,45,15:11:32,23.727,23727,23.727
1016,2019,Canadian Grand Prix,7,817,Daniel Ricciardo,Renault,renault,false,1,8,14:23:27,23.927,23927,23.927
1016,2019,Canadian Grand Prix,7,807,Nico Hülkenberg,Renault,renault,false,1,16,14:33:51,24.030,24030,24.03
1016,2019,Canadian Grand Prix,7,9,Robert Kubica,Williams,williams,true,1,8,14:24:00,25.210,25210,25.21
1016,2019,Canadian Grand Prix,7,847,George Russell,Williams,williams,true,1,9,14:25:14,23.686,23686,23.686
1016,2019,Canadian Grand Prix,7,9,Robert Kubica,Williams,williams,true,2,38,15:04:19,23.119,23119,23.119
1017,2019,French Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,false,1,16,15:39:52,30.832,30832,30.832
1017,2019,French Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,false,1,31,16:04:18,30.837,30837,30.837
1017,2019,French Grand Prix,8,815,Sergio Pérez,Racing Point,racing_point,false,1,18,15:42:54,37.286,37286,37.286
1017,2019,French Grand Prix,8,840,Lance Stroll,Racing Point,racing_point,false,1,39,16:16:51,30.849,30849,30.849
1017,2019,French Grand Prix,8,817,Daniel Ricciardo,Renault,renault,false,1,16,15:39:36,31.031,31031,31.031
1017,2019,French Grand Prix,8,807,Nico Hülkenberg,Renault,renault,false,1,34,16:08:41,30.884,30884,30.884
1017,2019,French Grand Prix,8,9,Robert Kubica,Williams,williams,true,1,24,15:53:31,29.792,29792,29.792
1017,2019,French Grand Prix,8,847,George Russell,Williams,williams,true,1,25,15:55:03,31.950,31950,31.95
1017,2019,French Grand Prix,8,847,George Russell,Williams,williams,true,2,33,16:08:33,37.494,37494,37.494
1018,2019,Austrian Grand Prix,9,825,Kevin Magnussen,Haas F1 Team,haas,false,1,11,15:26:15,23.243,23243,23.243
1018,2019,Austrian Grand Prix,9,154,Romain Grosjean,Haas F1 Team,haas,false,1,34,15:53:32,22.265,22265,22.265
1018,2019,Austrian Grand Prix,9,825,Kevin Magnussen,Haas F1 Team,haas,false,2,13,15:29:01,16.224,16224,16.224
1018,2019,Austrian Grand Prix,9,825,Kevin Magnussen,Haas F1 Team,haas,false,3,62,16:27:00,22.309,22309,22.309
1018,2019,Austrian Grand Prix,9,840,Lance Stroll,Racing Point,racing_point,false,1,25,15:42:36,21.982,21982,21.982
1018,2019,Austrian Grand Prix,9,815,Sergio Pérez,Racing Point,racing_point,false,1,28,15:46:02,22.330,22330,22.33
1018,2019,Austrian Grand Prix,9,807,Nico Hülkenberg,Renault,renault,false,1,26,15:43:43,21.985,21985,21.985
1018,2019,Austrian Grand Prix,9,817,Daniel Ricciardo,Renault,renault,false,1,46,16:07:18,22.305,22305,22.305
1018,2019,Austrian Grand Prix,9,9,Robert Kubica,Williams,williams,true,1,19,15:36:00,21.525,21525,21.525
1018,2019,Austrian Grand Prix,9,847,George Russell,Williams,williams,true,1,27,15:45:22,22.772,22772,22.772
1019,2019,British Grand Prix,10,154,Romain Grosjean,Haas F1 Team,haas,false,1,1,14:15:12,33.562,33562,33.562
1019,2019,British Grand Prix,10,825,Kevin Magnussen,Haas F1 Team,haas,false,1,1,14:15:41,32.767,32767,32.767
1019,2019,British Grand Prix,10,840,Lance Stroll,Racing Point,racing_point,false,1,13,14:33:24,30.400,30400,30.4
1019,2019,British Grand Prix,10,815,Sergio Pérez,Racing Point,racing_point,false,1,18,14:41:03,30.264,30264,30.264
1019,2019,British Grand Prix,10,815,Sergio Pérez,Racing Point,racing_point,false,2,24,14:52:57,38.032,38032,38.032
1019,2019,British Grand Prix,10,840,Lance Stroll,Racing Point,racing_point,false,2,39,15:15:42,29.074,29074,29.074
1019,2019,British Grand Prix,10,815,Sergio Pérez,Racing Point,racing_point,false,3,46,15:26:57,28.747,28747,28.747
1019,2019,British Grand Prix,10,817,Daniel Ricciardo,Renault,renault,false,1,12,14:31:41,28.416,28416,28.416
1019,2019,British Grand Prix,10,807,Nico Hülkenberg,Renault,renault,false,1,13,14:33:19,28.926,28926,28.926
1019,2019,British Grand Prix,10,817,Daniel Ricciardo,Renault,renault,false,2,20,14:44:42,28.381,28381,28.381
1019,2019,British Grand Prix,10,9,Robert Kubica,Williams,williams,true,1,20,14:45:15,28.694,28694,28.694
1019,2019,British Grand Prix,10,847,George Russell,Williams,williams,true,1,21,14:47:16,30.245,30245,30.245
1020,2019,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,1,3,15:25:31,27.232,27232,27.232
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,1,8,15:34:19,21.106,21106,21.106
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,2,21,15:55:12,21.179,21179,21.179
1020,2019,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,2,26,16:02:44,21.625,21625,21.625
1020,2019,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,3,28,16:07:27,22.421,22421,22.421
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,3,29,16:09:20,21.359,21359,21.359
1020,2019,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,4,41,16:29:35,20.622,20622,20.622
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,4,42,16:31:41,20.380,20380,20.38
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,5,45,16:37:20,20.285,20285,20.285
1020,2019,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,false,5,46,16:38:49,21.423,21423,21.423
1020,2019,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,false,6,57,16:54:35,20.700,20700,20.7
1020,2019,German Grand Prix,11,840,Lance Stroll,Racing Point,racing_point,false,1,7,15:32:46,22.696,22696,22.696
1020,2019,German Grand Prix,11,840,Lance Stroll,Racing Point,racing_point,false,2,25,16:01:22,21.260,21260,21.26
1020,2019,German Grand Prix,11,840,Lance Stroll,Racing Point,racing_point,false,3,28,16:08:19,21.962,21962,21.962
1020,2019,German Grand Prix,11,840,Lance Stroll,Racing Point,racing_point,false,4,41,16:30:13,20.472,20472,20.472
1020,2019,German Grand Prix,11,840,Lance Stroll,Racing Point,racing_point,false,5,44,16:35:25,20.152,20152,20.152
1020,2019,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,1,3,15:25:24,22.132,22132,22.132
1020,2019,German Grand Prix,11,817,Daniel Ricciardo,Renault,renault,false,1,3,15:25:39,21.224,21224,21.224
1020,2019,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,2,15,15:44:55,20.118,20118,20.118
1020,2019,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,false,3,29,16:07:42,20.624,20624,20.624
1020,2019,German Grand Prix,11,847,George Russell,Williams,williams,true,1,7,15:32:56,20.718,20718,20.718
1020,2019,German Grand Prix,11,9,Robert Kubica,Williams,williams,true,1,7,15:33:00,23.801,23801,23.801
1020,2019,German Grand Prix,11,9,Robert Kubica,Williams,williams,true,2,23,15:59:08,20.436,20436,20.436
1020,2019,German Grand Prix,11,847,George Russell,Williams,williams,true,2,24,16:00:34,19.287,19287,19.287
1020,2019,German Grand Prix,11,9,Robert Kubica,Williams,williams,true,3,31,16:14:07,19.626,19626,19.626
1020,2019,German Grand Prix,11,847,George Russell,Williams,williams,true,3,41,16:30:14,19.345,19345,19.345
1020,2019,German Grand Prix,11,9,Robert Kubica,Williams,williams,true,4,46,16:38:58,20.370,20370,20.37
1020,2019,German Grand Prix,11,847,George Russell,Williams,williams,true,4,47,16:40:24,21.634,21634,21.634
1020,2019,German Grand Prix,11,9,Robert Kubica,Williams,williams,true,5,57,16:55:04,19.825,19825,19.825
1020,2019,German Grand Prix,11,847,George Russell,Williams,williams,true,5,57,16:55:08,23.445,23445,23.445
1021,2019,Hungarian Grand Prix,12,154,Romain Grosjean,Haas F1 Team,haas,false,1,19,15:39:45,22.035,22035,22.035
1021,2019,Hungarian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,false,1,38,16:06:21,21.618,21618,21.618
1021,2019,Hungarian Grand Prix,12,840,Lance Stroll,Racing Point,racing_point,false,1,16,15:35:49,22.085,22085,22.085
1021,2019,Hungarian Grand Prix,12,815,Sergio Pérez,Racing Point,racing_point,false,1,18,15:38:23,21.901,21901,21.901
1021,2019,Hungarian Grand Prix,12,840,Lance Stroll,Racing Point,racing_point,false,2,50,16:23:45,21.563,21563,21.563
1021,2019,Hungarian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,false,1,36,16:03:27,21.734,21734,21.734
1021,2019,Hungarian Grand Prix,12,817,Daniel Ricciardo,Renault,renault,false,1,46,16:17:28,22.498,22498,22.498
1021,2019,Hungarian Grand Prix,12,847,George Russell,Williams,williams,true,1,16,15:35:47,21.333,21333,21.333
1021,2019,Hungarian Grand Prix,12,9,Robert Kubica,Williams,williams,true,1,18,15:38:44,21.754,21754,21.754
1022,2019,Belgian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,false,1,16,15:46:59,22.912,22912,22.912
1022,2019,Belgian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,false,1,25,16:04:08,22.584,22584,22.584
1022,2019,Belgian Grand Prix,13,840,Lance Stroll,Racing Point,racing_point,false,1,14,15:43:25,22.774,22774,22.774
1022,2019,Belgian Grand Prix,13,815,Sergio Pérez,Racing Point,racing_point,false,1,15,15:45:09,23.133,23133,23.133
1022,2019,Belgian Grand Prix,13,840,Lance Stroll,Racing Point,racing_point,false,2,30,16:13:12,25.250,25250,25.25
1022,2019,Belgian Grand Prix,13,817,Daniel Ricciardo,Renault,renault,false,1,1,15:16:08,27.620,27620,27.62
1022,2019,Belgian Grand Prix,13,807,Nico Hülkenberg,Renault,renault,false,1,11,15:37:54,23.475,23475,23.475
1022,2019,Belgian Grand Prix,13,807,Nico Hülkenberg,Renault,renault,false,2,31,16:15:01,23.000,23000,23.0
1022,2019,Belgian Grand Prix,13,847,George Russell,Williams,williams,true,1,30,16:13:41,22.442,22442,22.442
1022,2019,Belgian Grand Prix,13,9,Robert Kubica,Williams,williams,true,1,31,16:15:35,24.247,24247,24.247
1023,2019,Italian Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,1,7,15:23:54,26.481,26481,26.481
1023,2019,Italian Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,1,20,15:42:25,24.400,24400,24.4
1023,2019,Italian Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,false,2,29,15:56:36,25.121,25121,25.121
1023,2019,Italian Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,false,2,34,16:03:34,24.978,24978,24.978
1023,2019,Italian Grand Prix,14,840,Lance Stroll,Racing Point,racing_point,false,1,15,15:35:16,18.838,18838,18.838
1023,2019,Italian Grand Prix,14,815,Sergio Pérez,Racing Point,racing_point,false,1,28,15:54:06,25.340,25340,25.34
1023,2019,Italian Grand Prix,14,840,Lance Stroll,Racing Point,racing_point,false,2,22,15:45:38,24.419,24419,24.419
1023,2019,Italian Grand Prix,14,807,Nico Hülkenberg,Renault,renault,false,1,29,15:55:13,24.092,24092,24.092
1023,2019,Italian Grand Prix,14,817,Daniel Ricciardo,Renault,renault,false,1,30,15:56:33,24.320,24320,24.32
1023,2019,Italian Grand Prix,14,847,George Russell,Williams,williams,true,1,23,15:47:03,24.198,24198,24.198
1023,2019,Italian Grand Prix,14,9,Robert Kubica,Williams,williams,true,1,29,15:56:17,31.842,31842,31.842
1023,2019,Italian Grand Prix,14,9,Robert Kubica,Williams,williams,true,2,44,16:18:54,23.860,23860,23.86
1024,2019,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,1,18,20:46:43,29.403,29403,29.403
1024,2019,Singapore Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,false,1,23,20:56:19,29.456,29456,29.456
1024,2019,Singapore Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,false,2,35,21:18:29,43.576,43576,43.576
1024,2019,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,false,2,56,22:04:12,30.916,30916,30.916
1024,2019,Singapore Grand Prix,15,815,Sergio Pérez,Racing Point,racing_point,false,1,13,20:37:45,29.082,29082,29.082
1024,2019,Singapore Grand Prix,15,840,Lance Stroll,Racing Point,racing_point,false,1,31,21:10:22,29.482,29482,29.482
1024,2019,Singapore Grand Prix,15,840,Lance Stroll,Racing Point,racing_point,false,2,41,21:32:33,39.188,39188,39.188
1024,2019,Singapore Grand Prix,15,840,Lance Stroll,Racing Point,racing_point,false,3,44,21:39:08,29.460,29460,29.46
1024,2019,Singapore Grand Prix,15,807,Nico Hülkenberg,Renault,renault,false,1,1,20:15:37,29.563,29563,29.563
1024,2019,Singapore Grand Prix,15,817,Daniel Ricciardo,Renault,renault,false,1,34,21:16:25,30.756,30756,30.756
1024,2019,Singapore Grand Prix,15,807,Nico Hülkenberg,Renault,renault,false,2,36,21:19:55,29.152,29152,29.152
1024,2019,Singapore Grand Prix,15,847,George Russell,Williams,williams,true,1,1,20:15:56,38.752,38752,38.752
1024,2019,Singapore Grand Prix,15,9,Robert Kubica,Williams,williams,true,1,21,20:52:58,29.033,29033,29.033
1024,2019,Singapore Grand Prix,15,9,Robert Kubica,Williams,williams,true,2,44,21:38:24,30.321,30321,30.321
1025,2019,Russian Grand Prix,16,825,Kevin Magnussen,Haas F1 Team,haas,false,1,27,15:01:41,30.509,30509,30.509
1025,2019,Russian Grand Prix,16,815,Sergio Pérez,Racing Point,racing_point,false,1,23,14:54:44,30.271,30271,30.271
1025,2019,Russian Grand Prix,16,840,Lance Stroll,Racing Point,racing_point,false,1,27,15:01:45,30.168,30168,30.168
1025,2019,Russian Grand Prix,16,817,Daniel Ricciardo,Renault,renault,false,1,1,14:16:36,36.031,36031,36.031
1025,2019,Russian Grand Prix,16,807,Nico Hülkenberg,Renault,renault,false,1,16,14:43:01,34.264,34264,34.264
1025,2019,Russian Grand Prix,16,807,Nico Hülkenberg,Renault,renault,false,2,29,15:06:25,29.786,29786,29.786
1025,2019,Russian Grand Prix,16,9,Robert Kubica,Williams,williams,true,1,1,14:15:50,30.587,30587,30.587
1025,2019,Russian Grand Prix,16,847,George Russell,Williams,williams,true,1,27,15:02:17,29.857,29857,29.857
1025,2019,Russian Grand Prix,16,9,Robert Kubica,Williams,williams,true,2,2,14:18:29,30.177,30177,30.177
1026,2019,Japanese Grand Prix,17,154,Romain Grosjean,Haas F1 Team,haas,false,1,16,14:39:43,23.478,23478,23.478
1026,2019,Japanese Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,false,1,17,14:41:19,24.156,24156,24.156
1026,2019,Japanese Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,false,2,47,15:30:01,23.973,23973,23.973
1026,2019,Japanese Grand Prix,17,840,Lance Stroll,Racing Point,racing_point,false,1,18,14:42:37,23.292,23292,23.292
1026,2019,Japanese Grand Prix,17,815,Sergio Pérez,Racing Point,racing_point,false,1,19,14:44:18,22.880,22880,22.88
1026,2019,Japanese Grand Prix,17,815,Sergio Pérez,Racing Point,racing_point,false,2,41,15:19:44,23.301,23301,23.301
1026,2019,Japanese Grand Prix,17,807,Nico Hülkenberg,Renault,renault,false,1,19,14:44:14,24.132,24132,24.132
1026,2019,Japanese Grand Prix,17,817,Daniel Ricciardo,Renault,renault,false,1,29,15:00:26,23.292,23292,23.292
1026,2019,Japanese Grand Prix,17,9,Robert Kubica,Williams,williams,true,1,22,14:50:09,26.734,26734,26.734
1026,2019,Japanese Grand Prix,17,847,George Russell,Williams,williams,true,1,25,14:54:38,23.792,23792,23.792
1026,2019,Japanese Grand Prix,17,9,Robert Kubica,Williams,williams,true,2,33,15:08:46,22.970,22970,22.97
1027,2019,Mexican Grand Prix,18,825,Kevin Magnussen,Haas F1 Team,haas,false,1,28,13:53:14,23.084,23084,23.084
1027,2019,Mexican Grand Prix,18,154,Romain Grosjean,Haas F1 Team,haas,false,1,37,14:06:08,24.128,24128,24.128
1027,2019,Mexican Grand Prix,18,815,Sergio Pérez,Racing Point,racing_point,false,1,20,13:41:30,22.357,22357,22.357
1027,2019,Mexican Grand Prix,18,840,Lance Stroll,Racing Point,racing_point,false,1,37,14:04:58,22.745,22745,22.745
1027,2019,Mexican Grand Prix,18,807,Nico Hülkenberg,Renault,renault,false,1,18,13:38:48,22.484,22484,22.484
1027,2019,Mexican Grand Prix,18,817,Daniel Ricciardo,Renault,renault,false,1,50,14:22:29,22.345,22345,22.345
1027,2019,Mexican Grand Prix,18,9,Robert Kubica,Williams,williams,true,1,21,13:43:30,24.606,24606,24.606
1027,2019,Mexican Grand Prix,18,847,George Russell,Williams,williams,true,1,22,13:44:55,22.887,22887,22.887
1027,2019,Mexican Grand Prix,18,9,Robert Kubica,Williams,williams,true,2,60,14:38:15,22.570,22570,22.57
1028,2019,United States Grand Prix,19,825,Kevin Magnussen,Haas F1 Team,haas,false,1,18,13:44:43,24.929,24929,24.929
1028,2019,United States Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,false,1,24,13:55:19,24.583,24583,24.583
1028,2019,United States Grand Prix,19,825,Kevin Magnussen,Haas F1 Team,haas,false,2,40,14:22:38,24.731,24731,24.731
1028,2019,United States Grand Prix,19,840,Lance Stroll,Racing Point,racing_point,false,1,9,13:29:09,24.567,24567,24.567
1028,2019,United States Grand Prix,19,815,Sergio Pérez,Racing Point,racing_point,false,1,24,13:54:54,24.207,24207,24.207
1028,2019,United States Grand Prix,19,840,Lance Stroll,Racing Point,racing_point,false,2,29,14:03:38,25.195,25195,25.195
1028,2019,United States Grand Prix,19,817,Daniel Ricciardo,Renault,renault,false,1,21,13:49:25,23.751,23751,23.751
1028,2019,United States Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,1,27,14:00:05,24.245,24245,24.245
1028,2019,United States Grand Prix,19,807,Nico Hülkenberg,Renault,renault,false,2,39,14:20:30,23.684,23684,23.684
1028,2019,United States Grand Prix,19,9,Robert Kubica,Williams,williams,true,1,11,13:32:54,24.164,24164,24.164
1028,2019,United States Grand Prix,19,847,George Russell,Williams,williams,true,1,23,13:53:46,23.702,23702,23.702
1028,2019,United States Grand Prix,19,847,George Russell,Williams,williams,true,2,46,14:33:29,28.748,28748,28.748
1029,2019,Brazilian Grand Prix,20,154,Romain Grosjean,Haas F1 Team,haas,false,1,26,14:45:45,23.776,23776,23.776
1029,2019,Brazilian Grand Prix,20,825,Kevin Magnussen,Haas F1 Team,haas,false,1,27,14:47:22,23.891,23891,23.891
1029,2019,Brazilian Grand Prix,20,825,Kevin Magnussen,Haas F1 Team,haas,false,2,53,15:20:13,23.479,23479,23.479
1029,2019,Brazilian Grand Prix,20,154,Romain Grosjean,Haas F1 Team,haas,false,2,65,15:36:48,23.471,23471,23.471
1029,2019,Brazilian Grand Prix,20,815,Sergio Pérez,Racing Point,racing_point,false,1,17,14:34:32,23.079,23079,23.079
1029,2019,Brazilian Grand Prix,20,840,Lance Stroll,Racing Point,racing_point,false,1,28,14:48:22,23.346,23346,23.346
1029,2019,Brazilian Grand Prix,20,815,Sergio Pérez,Racing Point,racing_point,false,2,45,15:09:29,23.142,23142,23.142
